408423.0	894210.0	2.23421e6	4.066421e6	6.407874e6	8.04628e6	5.997431e6	2.713043e6	507721.0	11348.0
189842.0	459603.0	1.008713e6	1.843113e6	2.907871e6	3.644734e6	2.715433e6	1.229808e6	230533.0	5458.0
1.183523e6	4.164066e6	9.154396e6	1.6634864e7	2.6229782e7	3.2915603e7	2.4523264e7	1.1100978e7	2.077554e6	48033.0
931882.0	2.095824e6	4.920076e6	8.923522e6	1.4078925e7	1.7661571e7	1.3165321e7	5.957696e6	1.114964e6	25602.0
2.743391e6	1.3079316e7	2.9827832e7	5.3860149e7	8.494035e7	1.06612068e8	7.9422207e7	3.594756e7	6.734046e6	155498.0
323790.0	636315.0	1.907432e6	3.487765e6	5.506341e6	6.915036e6	5.149916e6	2.331324e6	436543.0	10064.0
772322.0	1.401216e7	2.9832244e7	5.3918787e7	8.5044849e7	1.06751748e8	7.9529846e7	3.600983e7	6.74659e6	155802.0
9920.0	15848.0	59197.0	109876.0	173372.0	218095.0	162781.0	73396.0	13629.0	349.0
746718.0	2.1416178e7	5.1057522e7	9.1541382e7	1.44338455e8	1.81208775e8	1.35004441e8	6.1153446e7	1.1459579e7	265126.0
2814.0	80538.0	190029.0	344190.0	543096.0	681354.0	506568.0	230444.0	43024.0	1006.0
121076.0	5.257485e6	1.4494787e7	2.6394173e7	4.1643098e7	5.2261888e7	3.8933997e7	1.7639781e7	3.30194e6	75997.0
0.0	0.0	1.0	1.0	4.0	4.0	0.0	1.0	0.0	0.0
25437.0	1.480472e6	4.527079e6	8.236595e6	1.2998047e7	1.6310743e7	1.2154784e7	5.504184e6	1.031361e6	23926.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2566.0	176698.0	615840.0	1.134492e6	1.796576e6	2.253866e6	1.679607e6	759833.0	141524.0	3227.0
368.0	27020.0	80493.0	147560.0	230673.0	290673.0	216735.0	98363.0	18308.0	447.0
176.0	13011.0	49842.0	93689.0	147900.0	185208.0	138460.0	62589.0	11424.0	280.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64.0	6657.0	23101.0	42430.0	66769.0	83637.0	62513.0	28316.0	5313.0	130.0
0.0	67.0	241.0	508.0	812.0	1030.0	735.0	356.0	45.0	1.0
