#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
0.2%	860000	-108189.52586429752	293.3976126590089	553
0.2%	861000	-108055.9794755932	293.9347108688508	553
0.2%	862000	-108155.42625224032	296.44088722968667	552
0.2%	863000	-107658.74658496142	294.96649113159475	552
0.2%	864000	-108416.52241421514	295.65482438887784	552
0.2%	865000	-108130.41306590312	299.61872267949906	552
0.2%	866000	-107839.1900730303	308.28089597452754	552
0.2%	867000	-108018.47780946619	303.2936101336109	552
0.2%	868000	-107674.597191585	298.3886209169484	552
0.2%	869000	-107879.52410921897	304.16021723951235	552
0.2%	870000	-108044.29381256504	295.75046974336766	552
0.2%	871000	-107590.1291673223	302.2286054646793	552
0.2%	872000	-107850.96462477953	305.35699375345325	552
0.2%	873000	-107383.73034000839	298.343209976398	552
0.2%	874000	-107020.5271485052	303.90530556123576	552
0.2%	875000	-107504.57069803332	305.5534409673555	552
0.2%	876000	-108232.1670319615	306.2879329706644	552
0.2%	877000	-108136.23639472178	307.08498863181387	552
0.2%	878000	-107853.67393778753	300.90419825951756	552
0.2%	879000	-108185.7534814158	300.17876324174387	552
0.2%	880000	-108724.46311178431	305.31450459668747	552
0.2%	881000	-108054.81363970577	297.9177246446651	552
0.2%	882000	-108203.75539647113	300.3345763371531	552
0.2%	883000	-107654.1854748032	298.1600779443615	552
0.2%	884000	-107510.53147372883	303.4699167999159	552
0.2%	885000	-107327.11294671544	297.25652172904336	552
0.2%	886000	-108494.74052358232	293.84472262587457	552
0.2%	887000	-107990.66919364105	295.01117548390056	552
0.2%	888000	-107716.81634701183	295.7725625134828	552
0.2%	889000	-107848.82153215632	304.4157135234897	552
0.2%	890000	-107725.19227270084	296.6836720195237	552
0.2%	891000	-107849.61028686375	292.5000328612539	552
0.2%	892000	-108161.82507382939	301.45395663544514	552
0.2%	893000	-107932.20529963216	293.110927507618	552
0.2%	894000	-107791.09266871097	299.76423704633135	552
0.2%	895000	-107566.95961024403	306.84770321858866	552
0.2%	896000	-108196.1714455618	304.9811756251574	552
0.2%	897000	-107900.9522500697	302.8490942772204	552
0.2%	898000	-107531.20507890428	313.26829056350266	552
0.2%	899000	-107779.64773174841	302.414066259706	552
0.2%	900000	-107393.62707664445	303.96128451211206	552
0.2%	901000	-107470.69557034038	302.70442392791807	552
0.2%	902000	-108091.19293798297	298.2333134297357	552
0.2%	903000	-107678.0353167383	293.0292152345902	552
0.2%	904000	-107865.7034149582	295.3779826750543	552
0.2%	905000	-108088.94332947512	302.8027748168742	552
0.2%	906000	-107779.06607082067	299.01502029297217	552
0.2%	907000	-107954.47778041335	297.12978282401633	552
0.2%	908000	-107748.43411841453	300.0613157674284	552
0.2%	909000	-107410.27607990033	302.5349536142958	552
0.2%	910000	-108307.53237596946	302.41951718289636	552
0.2%	911000	-107920.06750857807	305.3726429448411	552
0.2%	912000	-107934.33286803449	297.69307764237556	552
0.2%	913000	-108333.14570420678	301.9884044939897	552
0.2%	914000	-108040.08640767448	295.2862310979868	552
0.2%	915000	-108019.81344834086	299.20397551807537	552
0.2%	916000	-107713.86607810599	304.60780354061234	552
0.2%	917000	-107929.6838738739	295.4700604728666	552
0.2%	918000	-108444.766571566	301.1383247146784	552
0.2%	919000	-108152.31315269228	297.9042166213831	552
0.2%	920000	-107909.1787036839	300.6629864911403	552
0.2%	921000	-107975.46576943947	301.72183894765766	552
0.2%	922000	-107819.04744065576	303.7404029955385	552
0.2%	923000	-107447.78767565219	305.75206237705953	552
0.2%	924000	-107708.20467965957	296.95783314713253	552
0.2%	925000	-108137.76803290914	299.9531784231066	552
0.2%	926000	-107568.61091147806	302.3954135679815	552
0.2%	927000	-107909.78751575318	295.7413554834562	552
0.2%	928000	-107960.64865517267	302.7429641551177	552
0.2%	929000	-108235.52680452936	307.14054998209684	552
0.2%	930000	-107811.34104372119	302.25036211455705	552
0.2%	931000	-107390.39245377597	294.0186531723328	552
0.2%	932000	-107961.38953585294	298.6100991022501	552
0.2%	933000	-108203.16064646654	302.3125241463974	552
0.2%	934000	-107853.17525770399	308.62240400290483	552
0.2%	935000	-107904.11838608189	294.6764367845279	552
0.2%	936000	-108227.00136934035	299.5108841619521	552
0.2%	937000	-107612.94947144878	305.2670279964177	552
0.2%	938000	-107747.46404338698	302.4496571031288	552
0.2%	939000	-107988.52328858525	299.506041509575	552
0.2%	940000	-107961.33721214859	304.6300382207602	552
0.2%	941000	-107480.55423605093	305.8739314052266	552
0.2%	942000	-107704.15195007715	300.5324894123369	552
0.2%	943000	-107805.80927062011	296.3704367778109	552
0.2%	944000	-107844.555567462	297.48353039974097	552
0.2%	945000	-108297.79170189053	299.6877553551295	552
0.2%	946000	-108804.18844128284	297.8825395999953	552
0.2%	947000	-108242.90765321325	297.13989712404015	552
0.2%	948000	-107731.8697088391	300.9037591178129	552
0.2%	949000	-107920.84999173717	302.92464294577604	552
0.2%	950000	-108072.29188627726	301.87040609973735	552
0.2%	951000	-107886.92137322784	305.4430943987109	552
0.2%	952000	-107448.91631542821	305.64189618696514	552
0.2%	953000	-108022.33194336854	298.4628433488549	552
0.2%	954000	-107829.16071629501	297.6014112383155	552
0.2%	955000	-108421.09424856561	298.15160458826256	552
0.2%	956000	-107969.37187821022	296.8576747635816	552
0.2%	957000	-108136.85880452069	306.16563025146087	552
0.2%	958000	-107706.39136996143	300.0418409435692	552
0.2%	959000	-107763.33265231922	303.2446979955809	552
0.2%	960000	-108483.54549957137	299.488283424139	552
0.2%	961000	-108458.36820388795	299.64283679515876	552
0.2%	962000	-108456.90324634523	301.9735919420592	552
0.2%	963000	-107984.07374313008	297.23052522857466	552
0.2%	964000	-107825.09360742499	296.2347669185564	552
0.2%	965000	-108240.16673345002	301.20706363031337	552
0.2%	966000	-108076.2434674534	303.98114426425553	552
0.2%	967000	-107646.00307102338	303.66275447748853	552
0.2%	968000	-107700.07051232667	301.15495864201904	552
0.2%	969000	-107853.56378023606	298.9302910023599	552
0.2%	970000	-108240.10767400195	300.3884530078698	552
0.2%	971000	-107446.58394825272	291.12346414767774	552
0.2%	972000	-107994.73273167713	294.11738326110526	552
0.2%	973000	-107694.15977955912	302.52416335637565	552
0.2%	974000	-107657.89183377987	301.36825972196146	552
0.2%	975000	-107919.17991483374	294.70494044577987	552
0.2%	976000	-107844.78974344279	300.0174872167004	552
0.2%	977000	-107992.33672445593	302.004020648727	552
0.2%	978000	-108109.98930509062	304.7037237764327	552
0.2%	979000	-107963.93890024559	305.26229228977627	552
0.2%	980000	-108590.71075815358	299.24239880659	552
0.2%	981000	-108597.83788992744	301.821215383736	552
0.2%	982000	-108023.92504798458	301.25466343248775	552
0.2%	983000	-107524.78554236074	294.5766636067676	552
0.2%	984000	-107797.7968246867	299.2071395604381	552
0.2%	985000	-107529.94498377852	299.7794155747704	552
0.2%	986000	-107825.28441894194	299.7020069818076	552
0.2%	987000	-107862.97494748351	296.95202108119935	552
0.2%	988000	-108252.78764592134	304.39207503110185	552
0.2%	989000	-107839.45520752366	299.884073295735	552
0.2%	990000	-107841.18213457544	300.13526613293845	552
0.2%	991000	-108224.02241510572	296.6550143494926	552
0.2%	992000	-108138.66899246699	304.3997281728354	552
0.2%	993000	-108374.67591058114	296.1363352892365	552
0.2%	994000	-108305.30750682834	299.76776566672106	552
0.2%	995000	-108164.58177287085	306.1016720110944	552
0.2%	996000	-108173.99060703907	299.0425672337649	552
0.2%	997000	-107883.5304319805	301.96082924628814	552
0.2%	998000	-108007.67439912842	297.72707418975665	552
0.2%	999000	-108070.21074717306	303.6986677508282	552
0.2%	1000000	-107855.76512780366	298.22647864500965	552
0.2%	1001000	-107639.90020172368	299.05234758992685	552
0.2%	1002000	-107975.97803556197	296.91974367801953	552
0.2%	1003000	-108030.02996009588	296.4922869066908	551
0.2%	1004000	-108581.76697893231	302.3032413095942	551
0.2%	1005000	-108333.75457456568	301.073584287365	551
0.2%	1006000	-107954.70610894379	300.93147916525913	551
0.2%	1007000	-108110.83619910735	302.1069851640601	551
0.2%	1008000	-107410.50006892346	302.7006707625625	551
0.2%	1009000	-107942.86016854597	306.2308975141139	551
0.2%	1010000	-107632.50375771266	296.1836555506341	551
0.2%	1011000	-107938.98520531203	294.73128854547207	551
0.2%	1012000	-108141.34872664744	300.1146326677412	551
0.2%	1013000	-107494.89230064093	299.9985910216209	551
0.2%	1014000	-107624.25642307592	300.45376719877765	551
0.2%	1015000	-107329.62466428941	298.6534059165715	551
0.2%	1016000	-107691.16109675588	301.59826347662147	551
0.2%	1017000	-108180.67892835499	303.00018663618533	551
0.2%	1018000	-107833.49749368988	301.71916842993295	551
0.2%	1019000	-107746.47287034919	299.1875860338418	551
0.2%	1020000	-107983.95764570404	305.4813474250034	551
0.2%	1021000	-108008.71655110107	300.4992370652505	551
0.2%	1022000	-108819.10007632524	299.9822077929319	551
0.2%	1023000	-108564.42966418713	295.5664637680309	551
0.2%	1024000	-108364.32985525602	297.2948443660588	551
0.2%	1025000	-108313.98104180163	304.74004972857824	551
0.2%	1026000	-108192.81900334754	306.33241560318123	551
0.2%	1027000	-107617.42248696019	304.2112935650628	551
0.2%	1028000	-107550.8393473546	302.69087177143786	551
0.2%	1029000	-108141.45011114469	297.36902051096524	551
0.2%	1030000	-108615.98384667095	298.7920407129292	551
0.2%	1031000	-108500.53613415826	299.5986015115138	551
0.2%	1032000	-108196.45578728057	300.12341235404915	551
0.2%	1033000	-107574.98049712041	296.9672446999717	551
0.2%	1034000	-107892.44874264556	301.956398600203	551
0.2%	1035000	-107501.04840149055	297.7320826535916	551
0.2%	1036000	-107413.63705215463	292.27467799116835	551
0.2%	1037000	-107906.74797669472	300.08321728070575	551
0.2%	1038000	-107897.52656354918	303.05361568921325	551
0.2%	1039000	-108289.99150624708	302.8221041858728	551
0.2%	1040000	-108272.01812428352	302.3134209110385	551
0.2%	1041000	-108240.18218510365	301.6977781501431	551
0.2%	1042000	-107881.58816135768	296.08166214562004	551
0.2%	1043000	-107677.34818391735	297.00627867144055	551
0.2%	1044000	-107474.29320618883	303.03036337453324	551
0.2%	1045000	-107739.41291761398	301.2585291274907	551
0.2%	1046000	-107493.22083319305	294.88564650533226	551
0.2%	1047000	-107449.78389970353	295.9954772569708	551
0.2%	1048000	-107411.80568696186	299.75671782700016	551
0.2%	1049000	-107949.04836944141	296.4253517355815	551
0.2%	1050000	-107938.76998287928	301.7243958708793	551
0.2%	1051000	-108431.29954057536	298.8615115217336	551
0.2%	1052000	-107920.45036179456	297.20363155782553	551
0.2%	1053000	-107949.40756218578	308.3498662378803	551
0.2%	1054000	-107541.29014507099	305.3380716937594	551
0.2%	1055000	-107906.16096230224	300.6632401565103	551
0.2%	1056000	-108240.11422271794	296.76618032391457	551
0.2%	1057000	-107570.43244913127	299.609273258807	551
0.2%	1058000	-107509.72463614983	301.8657299228361	551
0.2%	1059000	-107751.26030744636	306.69275562425463	551
0.2%	1060000	-107830.07185300603	304.09064492953786	551
0.2%	1061000	-108133.53370688157	299.8277975770754	551
0.2%	1062000	-107564.07856739452	297.11162552710647	551
0.2%	1063000	-107703.64442029572	295.38563398023706	551
0.2%	1064000	-108084.17655311129	296.11357583895955	551
0.2%	1065000	-107991.87293667695	305.61948060690025	551
0.2%	1066000	-107689.60883074347	300.9242510338949	551
0.2%	1067000	-107932.62091783131	299.672573547147	551
0.2%	1068000	-107781.0025249417	300.0394923455187	551
0.2%	1069000	-107938.90834676009	300.32011159179797	551
0.2%	1070000	-108359.44156880933	303.4603468545612	551
0.2%	1071000	-107720.0147534511	294.7866793331997	551
0.2%	1072000	-108000.39960448327	302.64393944661794	551
0.2%	1073000	-107803.36895297025	294.27679595287344	551
0.2%	1074000	-108111.53023381066	305.1876370567127	551
0.2%	1075000	-107672.34409626806	297.74914488145276	551
0.2%	1076000	-107977.183491237	306.9312787698297	551
0.2%	1077000	-108120.56766404142	302.30843959870487	551
0.2%	1078000	-108456.48705282435	306.5930514737327	551
0.2%	1079000	-107550.73377850768	304.9138388289013	551
0.2%	1080000	-107651.85650061746	297.0195098609962	551
0.2%	1081000	-107467.5220897519	292.92636439429765	551
0.2%	1082000	-107732.45765409782	301.5787383520433	551
0.2%	1083000	-107787.72337176255	299.82992525036366	551
0.2%	1084000	-108059.64032611903	301.96565351946344	551
0.2%	1085000	-108176.5172909277	294.8635500892848	551
0.2%	1086000	-108077.19903244241	300.9777826907044	551
0.2%	1087000	-107871.76318745175	296.56197656979276	551
0.2%	1088000	-107554.93897690345	300.1947629280444	551
0.2%	1089000	-107729.46864515566	301.29850483432887	551
0.2%	1090000	-107912.97564257379	296.8148824684078	551
0.2%	1091000	-107471.73255984299	305.7615497052701	551
0.2%	1092000	-107440.69677659008	298.22156883005067	551
0.2%	1093000	-107467.40462468658	299.03026929606267	551
0.2%	1094000	-107741.97378225601	303.47424402667576	551
0.2%	1095000	-108526.20372796501	302.20112060136546	551
0.2%	1096000	-107983.73109108326	301.0681341139789	551
0.2%	1097000	-107922.7529265876	295.8503332576854	551
0.2%	1098000	-108355.44065944362	299.3575330596601	551
0.2%	1099000	-107902.65723243565	301.5349855101435	551
0.2%	1100000	-107637.37921856041	301.50669676465145	551
0.2%	1101000	-108322.16300080996	304.52212278755906	551
0.2%	1102000	-107944.48855483183	293.48920483072976	551
0.2%	1103000	-107849.74387558526	303.91094191201637	551
0.2%	1104000	-107800.68309994321	304.18801809072505	551
0.2%	1105000	-107745.88165211072	305.06318260150783	551
0.2%	1106000	-108415.99009548104	297.6827748257905	551
0.2%	1107000	-108466.81253690948	303.99248367693116	551
0.2%	1108000	-107885.82753729261	299.1465498983252	551
0.2%	1109000	-108159.62808687636	304.4811003485337	551
0.2%	1110000	-107669.27587313112	303.5020894712829	551
0.2%	1111000	-107825.65726110479	298.7842038054402	551
0.2%	1112000	-107848.09369744663	306.91257042031344	551
0.2%	1113000	-107536.34625120531	298.87723671328655	551
0.2%	1114000	-107776.80857214099	302.4294282340986	551
0.2%	1115000	-107312.6609195401	308.15504881398107	551
0.2%	1116000	-107898.0240279946	305.42498188803484	551
0.2%	1117000	-107738.93285031104	304.3649858822746	551
0.2%	1118000	-108011.13203379628	307.5065510127291	551
0.2%	1119000	-107611.22215069341	297.7405460049118	551
0.2%	1120000	-107641.97042516293	298.57792012875905	551
0.2%	1121000	-107825.88027043012	296.8448358893844	551
0.2%	1122000	-108523.2874547611	296.17506543129787	551
0.2%	1123000	-108481.31034129695	304.6278240395593	551
0.2%	1124000	-108351.61642472818	299.3907231136421	551
0.2%	1125000	-108502.51785412384	299.54526647869244	551
0.2%	1126000	-107970.34740781342	299.1795167891878	551
0.2%	1127000	-108019.27507385751	298.4587521425665	551
0.2%	1128000	-108472.31202877616	300.96252196131405	551
0.2%	1129000	-107931.54353790195	296.48322461362386	551
0.2%	1130000	-108827.88091412769	298.63382409175455	551
0.2%	1131000	-107623.68018516479	300.48757308299844	551
0.2%	1132000	-107969.5347440145	294.9957882007557	551
0.2%	1133000	-107714.88211721927	302.4988920217697	551
0.2%	1134000	-107756.21207949286	303.3395299711593	551
0.2%	1135000	-107895.57013820298	300.477975359231	551
0.2%	1136000	-108501.46457813517	302.87360450158934	551
0.2%	1137000	-107578.62002680963	299.49278478810623	551
0.2%	1138000	-107710.84220205154	298.01643738137074	551
0.2%	1139000	-107817.91090662358	299.45421555086125	551
0.2%	1140000	-107576.23876465391	296.4749863022962	551
0.2%	1141000	-107939.30857650423	299.49384000760426	551
0.2%	1142000	-107698.8320138224	296.5502714915599	551
0.2%	1143000	-107637.27780612977	304.26170007860696	551
0.2%	1144000	-108196.94388127443	292.92937205835835	551
0.2%	1145000	-108119.51598620485	297.90305435608815	551
0.2%	1146000	-108229.38497188245	295.2016744745828	551
0.2%	1147000	-107926.84537776909	301.46607140973924	551
0.2%	1148000	-108218.06938670855	306.6351487887434	551
0.2%	1149000	-107969.59921874735	306.5353512680845	551
0.2%	1150000	-108022.31907496206	304.14715150813396	551
0.2%	1151000	-108383.05929176416	298.7812886310253	551
0.2%	1152000	-108311.82083241735	300.51507882552613	551
0.2%	1153000	-108174.96352064167	302.54905035569095	551
0.2%	1154000	-107979.02867763606	302.70401120006227	551
0.2%	1155000	-107715.35985082854	299.4263875626484	551
0.2%	1156000	-107635.37772142375	300.05585720840793	551
0.2%	1157000	-108179.79556279094	299.0965295709937	551
0.2%	1158000	-107779.88375437376	297.7327413809164	551
0.2%	1159000	-107482.01700543496	301.16274115186195	551
0.2%	1160000	-107223.77759743505	306.4104578376671	551
0.2%	1161000	-107263.12311536912	304.4967928623815	551
0.2%	1162000	-107657.70250434219	302.85436617435175	551
0.2%	1163000	-107566.86143109761	298.74165315104904	551
0.2%	1164000	-108080.96832731483	299.4611619054692	551
0.2%	1165000	-108061.95658221003	301.65382306065715	551
0.2%	1166000	-107960.89525716752	301.46927935266234	551
0.2%	1167000	-107608.12481901585	293.60826517911977	551
0.2%	1168000	-107265.42119008815	299.84496827097354	551
0.2%	1169000	-107604.11870815908	299.76900101135936	551
0.2%	1170000	-108112.54797305376	301.0929127721384	551
0.2%	1171000	-107676.71819342836	299.45055326954264	551
0.2%	1172000	-108091.57376200124	298.416557370789	551
0.2%	1173000	-107958.7945783087	297.64966879324624	551
0.2%	1174000	-108124.46894586529	305.4803123737562	551
0.2%	1175000	-108165.82793437946	298.0241345289194	551
0.2%	1176000	-107371.31078477646	298.9989276640917	551
0.2%	1177000	-107738.73035416426	294.832445037187	551
0.2%	1178000	-108062.15749985725	306.3115531745773	551
0.2%	1179000	-107620.42622035765	305.9585466053196	551
0.2%	1180000	-107988.9832630672	306.1693854182724	551
0.2%	1181000	-108098.98697927967	301.38504637537704	551
0.2%	1182000	-107648.08231756766	301.83134552095567	551
0.2%	1183000	-107931.45576895121	300.91471427724207	551
0.2%	1184000	-107579.36402941751	298.74925757048885	551
0.2%	1185000	-108328.89755361131	304.0865208578747	551
0.2%	1186000	-107642.69108165964	301.7316026229292	551
0.2%	1187000	-107956.46797069465	304.8003243172359	551
0.2%	1188000	-108084.2646662225	305.4101810846356	551
0.2%	1189000	-107888.56020857021	303.2074386003585	551
0.2%	1190000	-107716.03224765067	302.39460426362854	551
0.2%	1191000	-108069.82343237964	297.5085064356402	551
0.2%	1192000	-108148.96948935348	296.5382785085751	551
0.2%	1193000	-107866.99208131875	301.6057317531754	551
0.2%	1194000	-108332.37251292239	303.2962849188917	551
0.2%	1195000	-107666.19608366024	296.60910808454025	551
0.2%	1196000	-108026.17571426113	304.6971021555046	551
0.2%	1197000	-107630.99379241443	297.9349818453951	551
0.2%	1198000	-107301.28158790828	302.62876625360946	551
0.2%	1199000	-107687.76203022501	302.74690808376516	551
0.2%	1200000	-107924.57791998005	298.99557158525204	551
0.2%	1201000	-107671.44342527981	295.4786161353827	551
0.2%	1202000	-108026.26450762176	299.5331700353532	551
0.2%	1203000	-107773.50245364523	299.8668864928555	551
0.2%	1204000	-107749.14027137496	292.91618454029737	551
0.2%	1205000	-107629.48501874809	299.94500153817575	551
0.2%	1206000	-108192.72650590283	301.1162155065982	551
0.2%	1207000	-107787.06493709492	295.9220002184761	551
0.2%	1208000	-108090.05618059286	298.8554329842577	551
0.2%	1209000	-107954.13363833516	299.116932409717	551
0.2%	1210000	-108266.81448038178	306.1458203110315	551
0.2%	1211000	-107949.78737443825	289.18048485542255	551
0.2%	1212000	-108158.39204087271	300.22723555925324	551
0.2%	1213000	-107767.38176475884	294.117688009609	551
0.2%	1214000	-108421.33602236258	297.5789694487201	551
0.2%	1215000	-108485.66979147308	303.4783864322538	551
0.2%	1216000	-107764.50158320437	302.0480759537773	551
0.2%	1217000	-107926.97343053948	302.4156632965569	551
0.2%	1218000	-108316.41212782357	296.9533796450231	551
0.2%	1219000	-107133.50608094805	295.2097032527854	551
0.2%	1220000	-107714.30365499319	303.7903801787212	551
0.2%	1221000	-107836.10040533845	302.0677212256513	551
0.2%	1222000	-108055.67123690015	294.2184129370404	551
0.2%	1223000	-107990.85377152916	299.09661015444163	551
0.2%	1224000	-107907.01191233844	300.131911425934	551
0.2%	1225000	-107764.83387437416	309.0243102642693	551
0.2%	1226000	-107420.74783347524	306.7767884465994	551
0.2%	1227000	-107691.94645066722	302.24067102374437	551
0.2%	1228000	-108117.02740686084	303.4778152822764	551
0.2%	1229000	-107465.94412997318	299.95624729902545	551
0.2%	1230000	-107814.38132695039	303.9285249191925	551
0.2%	1231000	-107883.86004037387	299.8208665369923	551
0.2%	1232000	-107948.92123671016	304.6133768708954	551
0.2%	1233000	-107624.93750635465	299.5905898544193	551
0.2%	1234000	-107681.99022586946	304.9524290604128	551
0.2%	1235000	-107612.55875478522	297.20002386723553	551
0.2%	1236000	-108248.44131583022	300.5492127213469	551
0.2%	1237000	-107725.23798889923	291.35556812719483	551
0.2%	1238000	-107639.98661581147	301.1227639818397	551
0.2%	1239000	-107866.72447210457	303.333667022091	551
0.2%	1240000	-107767.87397561711	306.4003515096836	551
0.2%	1241000	-107731.63436128339	302.9840461031961	551
0.2%	1242000	-107530.27880707523	302.88543298355665	551
0.2%	1243000	-108085.65196505259	302.72060229657836	550
0.2%	1244000	-107670.9821545172	300.37008465183396	550
0.2%	1245000	-107753.1454157792	307.8657654112804	550
0.2%	1246000	-107748.77491538622	302.07871691361726	551
0.2%	1247000	-108044.30612854706	295.6545690591837	550
0.2%	1248000	-107582.46756048058	302.45414994064555	550
0.2%	1249000	-107868.93934194162	301.50969260466763	550
0.2%	1250000	-108020.0517464513	303.03025532944076	550
0.3%	1251000	-107441.62424672837	301.1298375501799	550
0.3%	1252000	-107175.49224739755	303.8316491995765	550
0.3%	1253000	-107535.61926105595	305.32862492092164	550
0.3%	1254000	-107420.64663872332	299.42533481037555	550
0.3%	1255000	-107471.68598594284	300.2924233396259	550
0.3%	1256000	-107457.01550824335	300.16417788523376	550
0.3%	1257000	-107849.38102668873	310.1663993374676	550
0.3%	1258000	-107734.43181238393	293.966570565319	550
0.3%	1259000	-107885.71647645463	296.0992972227551	550
0.3%	1260000	-107814.78795225732	298.5937170458468	550
0.3%	1261000	-107883.16559345904	300.8396437229407	550
0.3%	1262000	-108033.82015074487	294.830126490416	550
0.3%	1263000	-108096.3512113546	300.55916590561407	550
0.3%	1264000	-107849.61421642941	311.21187474226053	550
0.3%	1265000	-107114.04321262427	301.93984438841676	550
0.3%	1266000	-107195.76050673099	294.25911716679485	550
0.3%	1267000	-107779.4914742359	302.01379673419456	550
0.3%	1268000	-108233.78718827013	306.52827365552446	550
0.3%	1269000	-107484.44520572596	295.56173382184227	550
0.3%	1270000	-107593.84326025471	303.53382781025357	550
0.3%	1271000	-107964.54231041111	304.0138691028494	550
0.3%	1272000	-108066.73766923626	299.70873099739094	550
0.3%	1273000	-107960.21837390983	302.77091819713166	550
0.3%	1274000	-108340.59364274377	305.639911266924	550
0.3%	1275000	-107374.15368443565	293.77972818101495	550
0.3%	1276000	-107916.79567924794	302.4705795191556	550
0.3%	1277000	-108279.95824701618	300.9244716766373	550
0.3%	1278000	-108182.5368344502	296.23684443048666	550
0.3%	1279000	-107869.17858071881	297.3888781139059	550
0.3%	1280000	-108327.68455493636	297.64524701244943	550
0.3%	1281000	-107929.68334607338	302.2995992325891	550
0.3%	1282000	-107622.80055162194	296.2188138807013	550
0.3%	1283000	-107873.15909607918	299.44754496609295	550
0.3%	1284000	-107578.18814709107	297.305059757788	550
0.3%	1285000	-107505.98544891505	304.07569052314017	550
0.3%	1286000	-108008.9157004715	301.0201675324202	550
0.3%	1287000	-108176.94258103264	307.75423672161145	550
0.3%	1288000	-107445.86719672731	301.5196396773809	550
0.3%	1289000	-107909.7039777753	296.8182766100327	550
0.3%	1290000	-108127.53554143477	299.1824789095645	550
0.3%	1291000	-107919.2223363074	297.5928704814453	550
0.3%	1292000	-107905.47692082403	301.21582783276665	550
0.3%	1293000	-108075.5448692746	298.02950943200295	550
0.3%	1294000	-107645.66023560893	307.91648845482416	550
0.3%	1295000	-107373.78757163766	304.65510142052904	550
0.3%	1296000	-107345.43219867186	302.64198520741303	550
0.3%	1297000	-107565.84758532094	293.6519758166049	550
0.3%	1298000	-107555.63528325898	301.2909761991298	550
0.3%	1299000	-107777.08177868859	305.78166792508154	550
0.3%	1300000	-108044.13590696594	295.8351460141421	550
0.3%	1301000	-107802.79308213713	299.51238413084604	550
0.3%	1302000	-108001.94716554461	305.5916401616845	550
0.3%	1303000	-107803.20585209597	304.69777238027183	550
0.3%	1304000	-108125.9328359298	300.5497635633361	550
0.3%	1305000	-107985.79181940528	296.25112599059213	550
0.3%	1306000	-108186.28881345713	301.86234881401305	550
0.3%	1307000	-107976.90249842568	301.9356205109572	550
0.3%	1308000	-108259.93680514116	308.53001501515075	550
0.3%	1309000	-107698.63321631006	297.57407102939226	550
0.3%	1310000	-107599.46381766512	300.52798512062384	550
0.3%	1311000	-107849.26707903575	306.7069943285971	550
0.3%	1312000	-108073.91930468986	292.20042715689755	550
0.3%	1313000	-107907.86769052478	297.64623151512916	550
0.3%	1314000	-107740.36787473038	304.30850993497523	550
0.3%	1315000	-108119.10016463953	303.7909470237268	550
0.3%	1316000	-108440.94220779603	302.0069752727391	550
0.3%	1317000	-108217.81807675003	298.72415979651737	550
0.3%	1318000	-107896.31190961506	295.3325891550827	550
0.3%	1319000	-107725.24742020736	292.40457533232035	550
0.3%	1320000	-107380.85497602657	299.4923583151003	550
0.3%	1321000	-107759.21664183238	299.86219324114415	550
0.3%	1322000	-108129.5692563043	302.1970488587868	550
0.3%	1323000	-107937.2295603524	299.7850131291368	550
0.3%	1324000	-108495.87005922385	310.8208977933557	550
0.3%	1325000	-108102.44800595148	301.50515424277927	550
0.3%	1326000	-108207.9570714191	308.08356052951905	550
0.3%	1327000	-107952.80246603582	303.0131435129005	550
0.3%	1328000	-108054.73101044865	295.33778766171633	550
0.3%	1329000	-107950.32426365255	304.9291312202638	550
0.3%	1330000	-107883.68290848681	305.2855967559184	550
0.3%	1331000	-108268.26417708886	301.540046384731	550
0.3%	1332000	-108067.01208319375	294.49467300447105	550
0.3%	1333000	-107973.60033681919	301.0364559219498	550
0.3%	1334000	-108229.93811130151	296.141943986494	550
0.3%	1335000	-108265.6008886313	294.23654142964693	550
0.3%	1336000	-108778.24062559544	295.5350462660302	550
0.3%	1337000	-108357.03881098563	299.84917112557804	550
0.3%	1338000	-108105.81924589863	299.36691811276927	550
0.3%	1339000	-108104.41162495129	297.3158818007054	550
0.3%	1340000	-108009.7696780907	296.73743261430286	550
0.3%	1341000	-108087.68995793327	301.3408632785278	550
0.3%	1342000	-107822.04834007402	296.04654572744346	550
0.3%	1343000	-108238.00507515669	308.270564151086	550
0.3%	1344000	-108144.56813357305	294.24036009878466	550
0.3%	1345000	-108349.51552693546	303.0463321636946	550
0.3%	1346000	-107895.18300394202	305.29635780962934	550
0.3%	1347000	-107548.70494488161	304.6211128284951	550
0.3%	1348000	-108271.0767365531	303.13529265749804	550
0.3%	1349000	-107508.25044137123	298.8279444410783	550
0.3%	1350000	-107498.60774318781	297.96021352955114	550
0.3%	1351000	-108081.43198663741	294.96843197288575	550
0.3%	1352000	-107366.71558088204	292.08549784811476	550
0.3%	1353000	-108098.10783517803	299.73371043409725	550
0.3%	1354000	-107926.17974930024	299.29414306824856	550
0.3%	1355000	-107909.91828424716	300.7168745048719	550
0.3%	1356000	-107610.52323900466	304.9045888139261	550
0.3%	1357000	-108113.37245197408	298.58438578074913	550
0.3%	1358000	-107858.4001867713	299.44403916126447	550
0.3%	1359000	-107454.69068726292	303.0083480226575	550
0.3%	1360000	-107965.52655683551	304.1345781097128	550
0.3%	1361000	-107894.05334070628	301.4664856484365	550
0.3%	1362000	-108211.76604641858	297.0127098688827	550
0.3%	1363000	-107683.66635676543	301.6335525213201	550
