#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
19.8%	988000	-107930.59592650528	297.4276421219139	616
19.8%	989000	-107619.0090152754	298.3076469126119	616
19.8%	990000	-108468.35915707774	295.78916172192436	616
19.8%	991000	-108193.24677109835	297.879281264884	616
19.8%	992000	-108030.82969915587	293.78313965056213	616
19.9%	993000	-108219.50398446363	300.62372967317737	616
19.9%	994000	-107650.2022446692	300.0971771353786	616
19.9%	995000	-107903.71929810708	293.83286899641416	616
19.9%	996000	-108072.11745120538	296.9284443521703	616
19.9%	997000	-107850.23096833308	297.8675383742776	616
20.0%	998000	-107774.04022599896	302.65649544448684	616
20.0%	999000	-108010.62452203338	305.4253635625445	616
20.0%	1000000	-107494.47143894155	300.2607222259591	616
20.0%	1001000	-107730.41103716288	302.2927851946577	616
20.0%	1002000	-107559.980236087	307.2372310970913	616
20.1%	1003000	-107857.25154046435	299.43990145159046	616
20.1%	1004000	-107318.90636816481	297.8107084758599	616
20.1%	1005000	-107504.45992394863	298.1191541780043	616
20.1%	1006000	-107558.77196140937	299.5276786274033	616
20.1%	1007000	-107851.60290348157	300.45966448767484	616
20.2%	1008000	-108016.91277795122	303.18180826629447	616
20.2%	1009000	-108066.67883190257	306.215970973885	616
20.2%	1010000	-107546.92517990619	300.70988118419086	616
20.2%	1011000	-108329.39709712355	306.24007814557	616
20.2%	1012000	-108296.26842725021	301.82952309617934	616
20.3%	1013000	-108226.35174514866	304.31121974069436	616
20.3%	1014000	-107665.65971022495	303.729468429892	616
20.3%	1015000	-108077.59858137276	301.1063330954551	616
20.3%	1016000	-107806.9933522162	301.35828580026174	616
20.3%	1017000	-108299.6261269853	303.1142754470776	616
20.4%	1018000	-108205.49439452915	294.23561941897356	616
20.4%	1019000	-108152.03711850639	296.9702960406507	616
20.4%	1020000	-108024.49544238648	307.34630112060347	616
20.4%	1021000	-107879.99631162267	306.73249024427247	616
20.4%	1022000	-107636.17673289077	303.248978643728	616
20.5%	1023000	-107533.28621167433	300.5195067581645	616
20.5%	1024000	-107955.69234150997	298.0247426057428	616
20.5%	1025000	-107597.84184203018	302.2523745042	616
20.5%	1026000	-107533.04618864879	298.3407271929818	616
20.5%	1027000	-107732.72319533746	297.3872344526921	616
20.6%	1028000	-107708.0452033421	300.7159074992061	616
20.6%	1029000	-107990.89504473703	300.027575617128	616
20.6%	1030000	-107953.88297177269	299.0966172707461	616
20.6%	1031000	-107710.80023273011	296.57365431954076	616
20.6%	1032000	-108241.83964633755	302.292382023689	616
20.7%	1033000	-107692.35648833774	297.4331461041631	616
20.7%	1034000	-108529.23250222462	297.972248641011	616
20.7%	1035000	-108311.844364546	299.9177381831237	616
20.7%	1036000	-108128.70949185034	304.1047383186412	616
20.7%	1037000	-108499.27303261077	306.4325466218799	616
20.8%	1038000	-108534.61072058533	306.0109694452889	616
20.8%	1039000	-107664.2829255031	296.27747963017157	616
20.8%	1040000	-107556.69042556128	296.9946088092733	616
20.8%	1041000	-107984.74154064828	299.6985198386296	616
20.8%	1042000	-108016.44888750673	298.49065428145497	616
20.9%	1043000	-108118.5820090659	294.04717508945083	616
20.9%	1044000	-107940.26788458112	304.6421709037049	616
20.9%	1045000	-107584.07953317068	300.32722853612916	616
20.9%	1046000	-108159.76367619168	305.2985319121658	616
20.9%	1047000	-107427.51876247372	300.5551600872279	616
21.0%	1048000	-107466.37335918378	302.1772845211957	616
21.0%	1049000	-107290.34812812274	303.2538467195367	616
21.0%	1050000	-108060.52302168193	297.1991775186188	616
21.0%	1051000	-108038.07792453491	308.47895980131227	616
21.0%	1052000	-107604.9052849887	302.30253777440146	616
21.1%	1053000	-107952.60453889077	301.1763194283619	616
21.1%	1054000	-107833.4157679712	295.7082319091869	616
21.1%	1055000	-108211.45955411415	295.37360413022833	616
21.1%	1056000	-108386.47805230808	295.3422366031621	616
21.1%	1057000	-108083.39209189732	293.75498894062315	616
21.2%	1058000	-108441.33896758663	302.9671668487038	616
21.2%	1059000	-108332.88144455943	300.55050163675304	616
21.2%	1060000	-108237.66148595372	296.8313930085825	616
21.2%	1061000	-108003.13772225403	291.46675415289656	616
21.2%	1062000	-107610.82823944557	304.10898182522106	616
21.3%	1063000	-108507.23658721382	302.19026237450885	616
21.3%	1064000	-108357.62895705295	302.982878239911	616
21.3%	1065000	-107820.41527574579	304.0315444838953	616
21.3%	1066000	-108319.47271126439	299.56420719982367	616
21.3%	1067000	-107949.86884065461	297.3814471584763	616
21.4%	1068000	-108189.23052302771	301.56374693944736	616
21.4%	1069000	-107988.6408058959	302.77742338625256	615
21.4%	1070000	-108265.18845133111	302.44640710184694	615
21.4%	1071000	-108321.70234311838	303.16484431708534	615
21.4%	1072000	-108136.38328635902	303.3100373859682	615
21.5%	1073000	-107782.16999056097	300.4534392195717	615
21.5%	1074000	-107796.17289312673	305.6105365401712	615
21.5%	1075000	-107780.87125535868	293.977170565193	615
21.5%	1076000	-107905.33783599222	296.85756278618123	615
21.5%	1077000	-107686.2624287121	295.0640818788061	615
21.6%	1078000	-107429.64216924505	301.10553554995687	615
21.6%	1079000	-107597.2898952458	302.1764139881143	615
21.6%	1080000	-107483.48015442304	305.2718788298826	615
21.6%	1081000	-108440.78161402256	305.7197785659469	615
21.6%	1082000	-107636.41849309509	295.9092511707432	615
21.7%	1083000	-107913.84180703945	302.55169039001976	615
21.7%	1084000	-107689.36753899697	293.5991262060377	615
21.7%	1085000	-108259.11964165606	298.8647401046254	615
21.7%	1086000	-107867.22280510142	297.9713108146049	615
21.7%	1087000	-107338.78806962539	304.23904813700545	615
21.8%	1088000	-107969.16635948909	304.2382743081357	615
21.8%	1089000	-107553.05860270583	301.83395582271703	615
21.8%	1090000	-108093.48175462475	297.5397775203442	615
21.8%	1091000	-107743.08249829616	299.3085657761209	615
21.8%	1092000	-107900.49291826761	300.17083279736454	615
21.9%	1093000	-107566.13739508856	301.1608020485722	615
21.9%	1094000	-107460.59842191171	301.27983590944984	615
21.9%	1095000	-108152.04125370784	308.64945688368334	615
21.9%	1096000	-107952.22209568135	299.8003940302383	615
21.9%	1097000	-107966.96720683947	300.95352927330094	615
22.0%	1098000	-107452.39267935557	299.1803717697088	615
22.0%	1099000	-107211.11075003399	299.62581055624406	615
22.0%	1100000	-107664.34136626264	306.86085068065194	615
22.0%	1101000	-107306.1809935465	310.8149214954112	615
22.0%	1102000	-107066.52048077015	303.04248933954415	615
22.1%	1103000	-107262.95920231775	308.13385632493964	615
22.1%	1104000	-107261.14325557416	297.95210126905164	615
22.1%	1105000	-108146.7504466977	298.56449489328196	615
22.1%	1106000	-107810.33078973135	300.61546745480854	615
22.1%	1107000	-107892.00649267109	297.96663908218335	615
22.2%	1108000	-107740.34492923506	299.45961469160466	615
22.2%	1109000	-107473.39583568648	304.19038567757974	615
22.2%	1110000	-107586.44638650166	296.613951383175	615
22.2%	1111000	-107645.51359659061	298.26227339875936	615
22.2%	1112000	-107796.29355513421	297.0211662955909	615
22.3%	1113000	-108392.02791680698	297.09939387702457	615
22.3%	1114000	-107730.78733241046	300.42488258891035	615
22.3%	1115000	-108104.6351220624	299.05485412087677	615
22.3%	1116000	-108306.79513319465	299.5669780822953	615
22.3%	1117000	-108389.49430987728	298.8469760446904	615
22.4%	1118000	-108081.28638644237	299.9618315760674	615
22.4%	1119000	-107700.95968460897	300.9722100354569	615
22.4%	1120000	-108136.27609222895	305.3412759020437	615
22.4%	1121000	-108135.61427371134	304.4316292689414	615
22.4%	1122000	-108140.99423893332	299.73410308293654	615
22.5%	1123000	-107401.86116990424	299.88722829526296	615
22.5%	1124000	-107283.7792756143	297.29511110400864	615
22.5%	1125000	-107641.48162847664	298.9895837556303	615
22.5%	1126000	-107844.50448052213	300.86663886559586	615
22.5%	1127000	-108215.48771265848	295.27465119708455	615
22.6%	1128000	-108299.68974216585	296.45700429267	615
22.6%	1129000	-108030.5572544653	301.27541444810845	615
22.6%	1130000	-107769.15625412506	297.72434318774003	615
22.6%	1131000	-107745.91796490783	299.1663954533397	615
22.6%	1132000	-108443.29382680822	302.82789743349895	615
22.7%	1133000	-108387.20177174499	307.3000528629774	615
22.7%	1134000	-107672.89016854204	296.84563810151235	615
22.7%	1135000	-108198.0705363492	299.05984226490506	615
22.7%	1136000	-107497.41980971908	293.18463565229354	615
22.7%	1137000	-107838.437660038	296.80424441895974	615
22.8%	1138000	-107588.16758324881	298.77810142012083	615
22.8%	1139000	-107778.46968774078	298.5527487593567	615
22.8%	1140000	-107812.63807682972	306.4292688374023	615
22.8%	1141000	-107879.95657242252	299.40531370378466	615
22.8%	1142000	-107659.33869508374	301.4536834153779	615
22.9%	1143000	-107946.790658904	307.470112996895	615
22.9%	1144000	-108004.0027593344	303.81511019527676	615
22.9%	1145000	-107892.96933440166	300.0603906989925	615
22.9%	1146000	-108020.5667474533	305.11378917753507	615
22.9%	1147000	-107619.98111958941	300.8587187020359	615
23.0%	1148000	-107967.66352685285	305.56542565130417	615
23.0%	1149000	-107911.94858708861	304.1808210063027	615
23.0%	1150000	-107930.83632387128	296.2954215802423	615
23.0%	1151000	-107401.57197912526	305.6695191696703	615
23.0%	1152000	-107313.7493449545	300.8878665961432	615
23.1%	1153000	-107308.73625238519	308.06588723529774	615
23.1%	1154000	-107564.38202626933	301.1265718821408	615
23.1%	1155000	-107781.07845523441	305.2348664828853	615
23.1%	1156000	-107759.74005605234	303.48078251837364	615
23.1%	1157000	-107798.90646272362	300.50714207413324	615
23.2%	1158000	-107527.77511529531	298.1583442624049	615
23.2%	1159000	-107364.86956899054	300.6143167420513	615
23.2%	1160000	-107653.18833813933	303.3424242763661	615
23.2%	1161000	-107508.03626599	300.51861999023566	615
23.2%	1162000	-107735.59413393424	303.5736600416311	615
23.3%	1163000	-108027.9629186499	301.4751996437539	615
23.3%	1164000	-107811.67185205035	298.4014408350619	615
23.3%	1165000	-107730.2615069393	299.2078003847206	615
23.3%	1166000	-107290.65652861423	294.76349839703266	615
23.3%	1167000	-107721.23298299103	302.3602557998585	615
23.4%	1168000	-108388.31169210095	304.28431630823553	615
23.4%	1169000	-107875.09315976035	299.08744137197704	615
23.4%	1170000	-108201.36783946864	297.50310449240834	615
23.4%	1171000	-108195.64750905102	296.2799942390043	615
23.4%	1172000	-108682.9494531462	301.72871716289114	615
23.5%	1173000	-108095.98599826079	296.06561488022044	615
23.5%	1174000	-107948.30138883251	305.00222135978385	615
23.5%	1175000	-107396.85409180727	291.81539209245494	615
23.5%	1176000	-107860.87499179761	308.2079365910723	615
23.5%	1177000	-107933.50948853651	299.4555017150803	615
23.6%	1178000	-108307.86535696429	296.5114786187743	615
23.6%	1179000	-108329.60960367601	301.77619114485367	615
23.6%	1180000	-107974.30958595988	300.61401857444	615
23.6%	1181000	-108154.54136709892	296.00768122766334	615
23.6%	1182000	-108020.18691716273	301.01439228436857	615
23.7%	1183000	-107750.54937536363	296.5197019194916	615
23.7%	1184000	-107306.78781553265	302.0077137776493	615
23.7%	1185000	-108071.26180509804	303.9668041871706	615
23.7%	1186000	-108109.05924071511	303.8611844038025	615
23.7%	1187000	-107971.59585329844	294.6965477663257	615
23.8%	1188000	-107844.66760441009	295.1493417786997	615
23.8%	1189000	-107718.25297804642	303.0198253272594	615
23.8%	1190000	-107895.53988751187	301.370952475144	615
23.8%	1191000	-107817.0502295359	302.11196901076636	615
23.8%	1192000	-107288.18190229661	298.92975647582176	615
23.9%	1193000	-107722.48004311183	303.2853917779588	615
23.9%	1194000	-107663.77841710299	302.1805389207106	615
23.9%	1195000	-107768.81223407714	304.4008375961211	615
23.9%	1196000	-107852.2412734374	307.17840403970916	615
23.9%	1197000	-107576.0219999915	294.33340597965906	615
24.0%	1198000	-107878.94342709891	300.0781321841952	615
24.0%	1199000	-108491.84022981604	305.0684469243763	615
24.0%	1200000	-107550.38035418908	307.08085318605254	615
24.0%	1201000	-107529.1286281629	301.7198158611521	615
24.0%	1202000	-107858.45124289487	304.1892944059485	614
24.1%	1203000	-108103.07252527401	297.23522068968157	614
24.1%	1204000	-107935.79457092541	293.1260743908219	614
24.1%	1205000	-107989.81628409377	291.95338260498505	614
24.1%	1206000	-107647.49518639338	301.67969986945764	614
24.1%	1207000	-107595.3987194132	303.00887991516817	614
24.2%	1208000	-107657.78257442405	298.15283432236225	614
24.2%	1209000	-107949.2774477785	305.52466097052263	614
24.2%	1210000	-107787.03638179041	303.9808041210839	614
24.2%	1211000	-108567.81002738536	300.68631495334193	614
24.2%	1212000	-108105.82574885245	299.95636183742715	614
24.3%	1213000	-107624.50651495345	294.79337379105965	614
24.3%	1214000	-107945.4399765071	300.8259423951272	614
24.3%	1215000	-107704.96676617325	300.1297221368467	614
24.3%	1216000	-108331.37356722262	302.67109439995977	614
24.3%	1217000	-107921.30416847905	305.17005771804395	614
24.4%	1218000	-107570.42546808417	299.98486494576275	614
24.4%	1219000	-107892.91948955203	302.95927089397543	614
24.4%	1220000	-108020.06114752218	303.23207695715575	614
24.4%	1221000	-107820.18539185822	293.0821539965688	614
24.4%	1222000	-108483.47278966405	304.48687723794797	614
24.5%	1223000	-108170.14972264646	303.47585327316386	614
24.5%	1224000	-107916.26203769166	293.44258755547685	614
24.5%	1225000	-107742.59861178347	300.45641704300203	614
24.5%	1226000	-107522.1705676422	302.4458328644097	614
24.5%	1227000	-107781.67046179436	300.98867463970237	614
24.6%	1228000	-107905.62355859671	299.7355635045247	614
24.6%	1229000	-107686.46945730527	293.68686305813065	614
24.6%	1230000	-108398.66253983439	310.59362269389567	614
24.6%	1231000	-107951.01916903793	302.0901298452012	614
24.6%	1232000	-107700.32961251633	299.65819724579575	614
24.7%	1233000	-107606.12793462467	298.2642930928197	614
24.7%	1234000	-107455.41039821669	300.95636274453636	614
24.7%	1235000	-107915.30297612655	303.03589583031066	614
24.7%	1236000	-107836.4852834479	300.32674377082657	614
24.7%	1237000	-108363.38528812863	299.5036389707815	614
24.8%	1238000	-107974.67139081936	296.34883527677187	614
24.8%	1239000	-107968.0653277575	303.62691638522864	614
24.8%	1240000	-107815.28296031826	301.8862789863008	614
24.8%	1241000	-107535.57067733305	300.9387742454394	614
24.8%	1242000	-108297.28196187806	306.8579109666939	614
24.9%	1243000	-108176.7636990305	306.0934764301494	614
24.9%	1244000	-108330.87167503848	310.2411075155724	614
24.9%	1245000	-107874.31777828163	305.8745391406489	614
24.9%	1246000	-107787.08572212257	301.32374251845516	614
24.9%	1247000	-108244.07011330989	299.5542338679888	614
25.0%	1248000	-107678.57510782033	302.3579587948473	614
25.0%	1249000	-108194.05557770934	303.5357202453456	614
25.0%	1250000	-108273.66042469838	297.4519509244308	614
25.0%	1251000	-107748.94076338876	300.604609253869	614
25.0%	1252000	-108232.45357322879	301.43267569104046	614
25.1%	1253000	-108167.37134558312	306.60414347421664	614
25.1%	1254000	-108225.55640719365	294.7707974498383	614
25.1%	1255000	-108196.82903785794	296.69350226171287	614
25.1%	1256000	-108036.72509202524	292.4452683220693	614
25.1%	1257000	-108160.60648083361	297.8146127763802	614
25.2%	1258000	-107692.65299383132	299.44682443234996	614
25.2%	1259000	-107787.32834839541	300.5593983141414	614
25.2%	1260000	-107958.88879018812	300.36334066024074	614
25.2%	1261000	-108570.94886727468	301.31665489266703	614
25.2%	1262000	-107911.24363065092	298.19232155344787	614
25.3%	1263000	-107692.4637805596	300.2039434297128	614
25.3%	1264000	-107873.2610609415	298.7458919094082	614
25.3%	1265000	-107789.66687550675	306.32396356788024	614
25.3%	1266000	-108695.6617538305	305.13086254133884	614
25.3%	1267000	-107961.12112933444	298.12933156396053	614
25.4%	1268000	-107791.48193311272	301.3771700848491	614
25.4%	1269000	-108304.10928870109	300.8287272042886	614
25.4%	1270000	-107760.83355016867	307.51805870073383	614
25.4%	1271000	-107706.33900139295	298.4090684499583	614
25.4%	1272000	-107431.76626753551	297.0090337093011	614
25.5%	1273000	-107349.34255439811	302.27850498846874	614
25.5%	1274000	-108056.51527448022	301.8759384989741	614
25.5%	1275000	-107474.44557588664	299.3867190187448	614
25.5%	1276000	-107875.22239011899	300.1804342447917	614
25.5%	1277000	-108220.7238896708	301.227246874183	614
25.6%	1278000	-108129.2201933763	296.37887894999903	614
25.6%	1279000	-108052.30593897146	293.78204616222064	614
25.6%	1280000	-108177.77662402019	301.7159799686412	614
25.6%	1281000	-107996.87382578128	291.90303933124545	614
25.6%	1282000	-108212.18414801313	298.39197898588424	614
25.7%	1283000	-108002.70913278474	296.9455141441775	614
25.7%	1284000	-108195.74299124931	298.71137506486053	614
25.7%	1285000	-108182.71148146247	308.7078938125685	614
25.7%	1286000	-108102.71150579047	296.7292947614304	614
25.7%	1287000	-108021.66625828808	301.91561971425256	614
25.8%	1288000	-108202.77359838481	298.3851796648603	614
25.8%	1289000	-107838.36170702241	301.6103866879867	614
25.8%	1290000	-108311.40008416236	298.27994363904264	614
25.8%	1291000	-108057.53231738624	300.2416079622429	614
25.8%	1292000	-108080.34247461916	301.7437085172081	614
25.9%	1293000	-107937.08581539663	297.206243580153	614
25.9%	1294000	-107859.1185566755	298.783829413278	614
25.9%	1295000	-107585.41590626119	298.1723487506005	614
25.9%	1296000	-107784.18788200244	298.9739196877554	614
25.9%	1297000	-108116.83378099767	297.37859679137404	614
26.0%	1298000	-108139.74895259435	304.27431006350514	614
26.0%	1299000	-107732.66276379046	300.7556208926667	614
26.0%	1300000	-108229.10068937368	300.4317039345534	614
26.0%	1301000	-107831.03845919133	308.9144624922362	614
26.0%	1302000	-107017.57102951617	298.5216406302937	614
26.1%	1303000	-107638.65062345634	301.3285742142384	614
26.1%	1304000	-108251.9392692789	302.8210130229871	614
26.1%	1305000	-107576.23266645218	295.61726429916985	614
26.1%	1306000	-107732.91950607812	302.41533089142746	614
26.1%	1307000	-107546.76037368248	304.90509210506804	614
26.2%	1308000	-107265.35836301348	296.47694388720794	614
26.2%	1309000	-107916.22193937376	299.1708790586793	614
26.2%	1310000	-108409.26000165334	300.1719593275598	614
26.2%	1311000	-108321.00072543137	296.49864081592744	614
26.2%	1312000	-108037.0014870374	299.0486337377295	614
26.3%	1313000	-108535.33987748204	302.52393062005257	614
26.3%	1314000	-107717.31615554984	302.2910859546796	614
26.3%	1315000	-107829.4139408595	306.7186576439798	614
26.3%	1316000	-108164.37028595898	305.48191897283715	614
26.3%	1317000	-107852.85431916662	296.54675591817147	614
26.4%	1318000	-107877.96692591067	300.9671503731859	614
26.4%	1319000	-107561.37428397196	299.9055806708376	614
26.4%	1320000	-107563.26665099408	303.21637565714013	614
26.4%	1321000	-107873.85613573086	298.87048381223735	614
26.4%	1322000	-107803.97769974684	294.8262037253558	614
26.5%	1323000	-107985.02507572994	294.489063105899	614
26.5%	1324000	-108438.72066278104	296.93790914436084	614
26.5%	1325000	-107793.5074674685	305.0448007727601	614
26.5%	1326000	-107998.07266900293	309.67118203661585	614
26.5%	1327000	-108270.3798111435	303.09004000572463	614
26.6%	1328000	-107643.21703974623	302.28437117344913	614
26.6%	1329000	-107667.55579729285	305.28882997408397	614
26.6%	1330000	-108025.81746952399	305.6691308164081	614
26.6%	1331000	-107216.582580077	300.4027855947658	614
26.6%	1332000	-107465.24099693005	305.40514959962775	614
26.7%	1333000	-107753.68602432427	301.01762722240403	614
26.7%	1334000	-108231.56422320544	298.5006177678803	614
26.7%	1335000	-107611.77813914581	301.37896969766456	614
26.7%	1336000	-108081.1936288618	303.1020223446967	614
26.7%	1337000	-108140.18380769435	294.58992863806424	614
26.8%	1338000	-107922.08085951279	295.3911207648856	614
26.8%	1339000	-108091.440379004	303.4816123545013	614
26.8%	1340000	-107790.57240956347	299.369096903886	614
26.8%	1341000	-107729.7391472708	294.0967820648682	614
26.8%	1342000	-108185.7356620836	305.3575730767354	614
26.9%	1343000	-107921.59058326855	297.27461288992447	614
26.9%	1344000	-108569.51281429664	307.451745151709	614
26.9%	1345000	-107899.92453106376	295.9941049030425	614
26.9%	1346000	-108446.09928477043	299.05833284673963	614
26.9%	1347000	-108375.11131260055	296.3380259071366	614
27.0%	1348000	-107751.45362905483	303.73233460509874	614
27.0%	1349000	-108007.48843499366	305.5299303627652	614
27.0%	1350000	-107755.22474403656	296.7482140254794	614
27.0%	1351000	-107635.00531967706	295.27955935646986	614
27.0%	1352000	-107985.12583662244	301.70593929288833	613
27.1%	1353000	-107872.29532932723	299.00066808699074	613
27.1%	1354000	-108324.5706285811	301.9559712754062	613
27.1%	1355000	-107862.88169711246	300.39414035338376	613
27.1%	1356000	-107728.8069460988	300.5262558284373	613
27.1%	1357000	-107721.79938176088	298.6559410256133	613
27.2%	1358000	-108297.71896311454	299.7130419243488	613
27.2%	1359000	-108151.70121370931	290.92183336731546	613
27.2%	1360000	-108249.96717250487	303.5254528706338	613
27.2%	1361000	-108258.97880013497	299.3175796892544	613
27.2%	1362000	-108265.64494737773	295.77646692038326	613
27.3%	1363000	-107949.13659331691	304.60361498876273	613
27.3%	1364000	-108357.0722358271	293.8839962985667	613
27.3%	1365000	-107761.5662010319	293.90791563535936	613
27.3%	1366000	-107916.4685055383	300.5868654985315	613
27.3%	1367000	-108030.79698914848	308.0514325656918	613
27.4%	1368000	-107274.94149060594	300.24112940631824	613
27.4%	1369000	-107494.05297546554	300.99101401753126	613
27.4%	1370000	-107445.91334218741	298.8437054681896	613
27.4%	1371000	-107838.78666477185	305.70893426561275	613
27.4%	1372000	-108125.51412851783	298.20658367593427	613
27.5%	1373000	-108001.88495471096	298.74578579448695	613
27.5%	1374000	-108073.53217126522	303.89876408060974	613
27.5%	1375000	-107467.19821035629	301.9044356747523	613
27.5%	1376000	-107586.56108960789	299.7267459241127	613
27.5%	1377000	-108303.55380492308	297.33693058132496	613
27.6%	1378000	-108053.4496889771	300.7816834404291	613
27.6%	1379000	-108320.7775168519	299.79804014495437	613
27.6%	1380000	-107661.86173827783	302.517116802914	613
27.6%	1381000	-108065.799053028	296.4569642319766	613
27.6%	1382000	-107755.08993282728	305.36922386852393	613
27.7%	1383000	-107874.8964861196	300.3359243194112	613
27.7%	1384000	-107435.7613270164	305.0835151032676	613
27.7%	1385000	-108192.62607376138	299.612027397016	613
27.7%	1386000	-107898.99585724412	295.5986205335938	613
27.7%	1387000	-107866.23488171538	296.4477879929561	613
27.8%	1388000	-107811.20819355384	305.0676635492695	613
27.8%	1389000	-107383.47790518752	301.061018238491	613
27.8%	1390000	-107737.23802999337	302.53114927832604	613
27.8%	1391000	-107806.58789458266	299.1783404839422	613
27.8%	1392000	-107870.45688554505	302.32630063610753	613
27.9%	1393000	-107962.03804700915	300.08190649301275	613
27.9%	1394000	-107976.9829274884	292.9212245917762	613
27.9%	1395000	-107779.50986002805	299.37249005740205	613
27.9%	1396000	-107809.42833545222	295.0263529406953	613
27.9%	1397000	-107870.97088182974	300.65224724692007	613
28.0%	1398000	-107693.16837760573	299.9957295587759	613
28.0%	1399000	-107589.82880511368	295.79348481658695	613
28.0%	1400000	-108524.64881468215	300.8170348070455	613
28.0%	1401000	-108305.50616402552	299.96248652630993	613
28.0%	1402000	-107713.91149572423	298.7678147020374	613
28.1%	1403000	-107638.99268151657	302.4725409493027	613
28.1%	1404000	-107163.06540561537	300.2320889544277	613
28.1%	1405000	-107895.80608935654	309.87408459600795	613
28.1%	1406000	-108021.55264361412	294.5602902236241	613
28.1%	1407000	-108107.16019145027	295.9238042929434	613
28.2%	1408000	-107751.3964943043	298.682441941421	613
28.2%	1409000	-107474.08763789828	299.1840306794941	613
28.2%	1410000	-107694.8890342284	304.4406153384393	613
28.2%	1411000	-108291.28161238297	298.19570435347225	613
28.2%	1412000	-107824.24086694303	295.9543567047007	613
28.3%	1413000	-108012.01293446403	298.04815130594903	613
28.3%	1414000	-107529.92052685516	296.9908894494768	613
28.3%	1415000	-108056.96362940338	299.52066983648416	613
28.3%	1416000	-107549.52549445163	303.93709555323466	613
28.3%	1417000	-107545.87052682578	305.19934763393456	613
28.4%	1418000	-108302.8917045712	306.96863465329915	613
28.4%	1419000	-107191.6831766686	301.32494925280275	613
28.4%	1420000	-107515.42546243686	306.58835845371505	613
28.4%	1421000	-107573.26307457942	301.5636570113096	613
28.4%	1422000	-108272.41786407284	300.1153346419157	613
28.5%	1423000	-107638.25113497907	291.6934690065897	613
28.5%	1424000	-108221.48073854065	300.1937752637643	613
28.5%	1425000	-108369.96807747311	298.44839810865085	613
28.5%	1426000	-107807.28826001752	293.6960133341622	613
28.5%	1427000	-108096.08993004845	297.01412329753117	613
28.6%	1428000	-108051.81868257909	296.6938822219796	613
28.6%	1429000	-108094.47832949064	301.90483984013633	613
28.6%	1430000	-108104.46634895261	304.10936441046636	613
28.6%	1431000	-107436.8872403272	308.91574191401384	613
28.6%	1432000	-107585.73815390468	301.0339391240651	613
28.7%	1433000	-107922.95520496392	299.1903484598926	613
28.7%	1434000	-108527.69319135672	303.486382768594	613
28.7%	1435000	-108252.38430253975	301.1005816066207	613
28.7%	1436000	-108010.80812989431	303.4234330509953	613
28.7%	1437000	-107779.56421341561	302.40786699324315	613
28.8%	1438000	-107968.98956115684	303.8030243373908	613
28.8%	1439000	-107976.38092946401	303.6526315561272	613
28.8%	1440000	-107820.33922993112	304.5365724297788	613
28.8%	1441000	-107859.35639211419	306.40447341236734	613
28.8%	1442000	-108328.17309358297	306.747760585944	613
28.9%	1443000	-107934.57615695172	298.1911227978801	613
28.9%	1444000	-108298.36736264569	298.4189895051644	613
28.9%	1445000	-108290.73820586107	302.0265316846106	613
28.9%	1446000	-107477.5159286065	298.99030529404	613
28.9%	1447000	-107463.0673385826	302.1358003537165	613
29.0%	1448000	-107844.995004192	307.9573769699022	613
29.0%	1449000	-107970.08354363614	302.0669400198114	613
29.0%	1450000	-107788.74197103223	299.5160753745993	613
29.0%	1451000	-107912.79976153537	295.9245464065583	613
29.0%	1452000	-107880.59817164764	298.9284453639338	613
29.1%	1453000	-107932.64689606219	302.4027039291039	613
29.1%	1454000	-107741.29573298525	297.6062177559927	613
29.1%	1455000	-108299.83520629327	302.722281398181	613
29.1%	1456000	-107801.37598028593	300.0316644095006	613
29.1%	1457000	-107389.579509289	299.72979420026485	613
29.2%	1458000	-107342.29809277109	300.44002634621944	613
29.2%	1459000	-107334.60830752226	299.8521445651216	613
29.2%	1460000	-107600.75894934079	297.05628028772907	613
29.2%	1461000	-108094.91547212657	305.5913046746082	613
29.2%	1462000	-107382.75657635741	298.2155728707414	613
29.3%	1463000	-107296.72380189435	295.7016421152894	613
29.3%	1464000	-107456.47089795233	303.0684755334378	613
29.3%	1465000	-107447.12784243096	295.707793619317	613
29.3%	1466000	-108234.55911307526	299.38395595030147	613
29.3%	1467000	-108137.84397259355	301.93042765592634	613
29.4%	1468000	-107758.94430718222	295.6650038116855	613
29.4%	1469000	-108042.7685642119	302.23161898855403	613
29.4%	1470000	-108216.38637525472	301.5153859294279	613
29.4%	1471000	-108398.40696509648	302.1954844354127	613
29.4%	1472000	-108639.93189635035	302.5682151662023	613
29.5%	1473000	-108294.13982697204	300.5450778192627	613
29.5%	1474000	-108163.68944422249	305.2971932977923	613
29.5%	1475000	-107497.87112997589	302.6736780198737	613
29.5%	1476000	-107894.39008529531	303.63154286311976	613
29.5%	1477000	-107640.53818690451	303.2234302152515	613
29.6%	1478000	-107822.77055550017	297.88129560850865	613
29.6%	1479000	-107753.50999634573	299.12601097332134	613
29.6%	1480000	-107887.00688512716	304.19211668687376	613
29.6%	1481000	-107507.53404972167	300.67468233796893	613
29.6%	1482000	-108073.36583376909	304.4570539172708	613
29.7%	1483000	-107876.27190376539	301.1489154562792	613
29.7%	1484000	-108376.40928957332	299.10299239850644	613
29.7%	1485000	-107682.5324828194	297.8452597657834	613
29.7%	1486000	-107359.20703153615	295.7609680790154	613
29.7%	1487000	-107794.30761781568	301.85128017860467	613
