0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0
1.0	0.0	0.0	3.0	5.0	10.0	1.0	3.0	0.0	0.0	0.0
1.0	2.0	5.0	7.0	11.0	12.0	18.0	2.0	4.0	1.0	0.0
2.0	8.0	7.0	18.0	21.0	28.0	28.0	26.0	9.0	0.0	1.0
1.0	20.0	29.0	50.0	76.0	75.0	63.0	66.0	24.0	3.0	1.0
13.0	42.0	71.0	121.0	213.0	244.0	220.0	153.0	68.0	16.0	0.0
39.0	104.0	199.0	347.0	498.0	699.0	600.0	472.0	192.0	38.0	1.0
118.0	335.0	620.0	972.0	1510.0	2059.0	1963.0	1399.0	536.0	128.0	4.0
320.0	969.0	1699.0	2996.0	4427.0	5873.0	5649.0	3965.0	1610.0	340.0	10.0
804.0	2889.0	5271.0	8710.0	13203.0	17748.0	17058.0	11764.0	4938.0	1045.0	35.0
2160.0	8470.0	15818.0	26256.0	39203.0	53624.0	50873.0	35082.0	14636.0	3072.0	111.0
5332.0	22772.0	44524.0	74148.0	110795.0	150270.0	141863.0	98185.0	41413.0	8753.0	291.0
11259.0	53729.0	106456.0	176135.0	265208.0	361413.0	341764.0	234389.0	98105.0	20955.0	746.0
19700.0	98153.0	198262.0	332005.0	496825.0	677595.0	641941.0	440795.0	184469.0	39199.0	1244.0
26157.0	135874.0	273805.0	461633.0	692239.0	944251.0	890179.0	612725.0	256153.0	55188.0	1814.0
26260.0	135353.0	273695.0	461434.0	692724.0	945265.0	892696.0	613117.0	257219.0	54749.0	1781.0
19633.0	98259.0	196864.0	330305.0	498906.0	679730.0	640930.0	441270.0	184886.0	39298.0	1282.0
11280.0	53246.0	105260.0	176680.0	265145.0	363481.0	343176.0	235930.0	98195.0	20600.0	647.0
5514.0	22566.0	43836.0	73493.0	110424.0	151169.0	143385.0	98452.0	41112.0	8807.0	301.0
2266.0	8378.0	15681.0	26479.0	39522.0	53904.0	51263.0	34927.0	14437.0	3068.0	89.0
847.0	2784.0	5371.0	8678.0	12974.0	18042.0	17058.0	11730.0	4934.0	996.0	34.0
304.0	972.0	1739.0	2944.0	4419.0	5975.0	5741.0	3845.0	1736.0	353.0	15.0
129.0	345.0	660.0	966.0	1533.0	2052.0	1985.0	1315.0	534.0	132.0	2.0
43.0	126.0	209.0	330.0	499.0	729.0	714.0	483.0	173.0	40.0	1.0
20.0	43.0	74.0	122.0	183.0	228.0	247.0	161.0	70.0	10.0	0.0
4.0	15.0	28.0	49.0	53.0	76.0	77.0	54.0	26.0	8.0	0.0
2.0	5.0	6.0	16.0	19.0	32.0	28.0	15.0	10.0	4.0	0.0
0.0	2.0	4.0	6.0	6.0	8.0	9.0	9.0	2.0	2.0	0.0
0.0	2.0	1.0	2.0	3.0	5.0	5.0	4.0	2.0	0.0	0.0
0.0	1.0	2.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
