364067.0	3.314043e6	8.382695e6	1.5371959e7	2.4502785e7	3.2123217e7	2.4971079e7	1.2186774e7	2.50658e6	94912.0
627695.0	5.66104e6	1.4325388e7	2.6281167e7	4.1880593e7	5.4915493e7	4.2687788e7	2.0831211e7	4.284151e6	161900.0
768732.0	6.876701e6	1.7382491e7	3.1888273e7	5.083577e7	6.6657625e7	5.1832107e7	2.5290817e7	5.200454e6	196465.0
861653.0	7.668952e6	1.9375493e7	3.5559909e7	5.6685018e7	7.432e7	5.7801503e7	2.818834e7	5.801232e6	218417.0
928215.0	8.224298e6	2.075041e7	3.8098345e7	6.0731248e7	7.9646081e7	6.1917887e7	3.0209569e7	6.212291e6	234060.0
978705.0	8.62207e6	2.1711666e7	3.9891539e7	6.3588855e7	8.3386018e7	6.4831627e7	3.1634584e7	6.504109e6	246121.0
1.012605e6	8.900315e6	2.238773e7	4.1150014e7	6.5602959e7	8.5998331e7	6.6874013e7	3.262018e7	6.709811e6	253240.0
1.033858e6	9.096371e6	2.2836962e7	4.2007727e7	6.6961482e7	8.7788047e7	6.825102e7	3.3298315e7	6.846963e6	258562.0
1.050467e6	9.235619e6	2.3132499e7	4.2561879e7	6.7841963e7	8.8948111e7	6.9161271e7	3.3744063e7	6.934824e6	261035.0
1.061495e6	9.314485e6	2.3320852e7	4.2913761e7	6.8373175e7	8.9651356e7	6.9706243e7	3.3988278e7	6.99268e6	263923.0
1.067867e6	9.356607e6	2.3391751e7	4.3063346e7	6.863198e7	8.999343e7	6.9981824e7	3.4126588e7	7.023017e6	264113.0
1.065951e6	9.380369e6	2.3413334e7	4.3120937e7	6.8695137e7	9.008743e7	7.0057655e7	3.4181275e7	7.028583e6	265914.0
1.067462e6	9.372211e6	2.3387879e7	4.307782e7	6.8641959e7	9.0026099e7	7.000223e7	3.4147489e7	7.018424e6	265619.0
1.061994e6	9.360747e6	2.3328899e7	4.2998288e7	6.851814e7	8.9855889e7	6.9865141e7	3.4066998e7	7.003113e6	264452.0
1.063163e6	9.340786e6	2.3271076e7	4.2877779e7	6.8334782e7	8.9615239e7	6.966557e7	3.3977978e7	6.996684e6	264587.0
1.059188e6	9.313255e6	2.3200258e7	4.2788318e7	6.8176644e7	8.9383369e7	6.9507045e7	3.3905377e7	6.973404e6	263793.0
1.055938e6	9.300978e6	2.3155898e7	4.2701211e7	6.8048996e7	8.9227754e7	6.9381388e7	3.3841515e7	6.955307e6	263456.0
1.054825e6	9.295148e6	2.3143341e7	4.2680613e7	6.8006748e7	8.9173677e7	6.9317501e7	3.3805648e7	6.955017e6	262735.0
1.056384e6	9.309424e6	2.3167068e7	4.2717485e7	6.807593e7	8.9261509e7	6.9397669e7	3.3851891e7	6.957841e6	262435.0
1.058932e6	9.336709e6	2.3230112e7	4.2865882e7	6.8281379e7	8.9519029e7	6.9618593e7	3.3959639e7	6.978418e6	264030.0
1.057573e6	9.339358e6	2.3234286e7	4.2851735e7	6.8283824e7	8.9540834e7	6.9618453e7	3.3960239e7	6.984844e6	263111.0
1.057683e6	9.310323e6	2.3166447e7	4.2715844e7	6.8064576e7	8.9250001e7	6.9388743e7	3.3842605e7	6.963967e6	263351.0
1.056436e6	9.301482e6	2.314588e7	4.2673745e7	6.8001812e7	8.9179801e7	6.9313702e7	3.3816032e7	6.955402e6	262557.0
1.057616e6	9.303493e6	2.3163962e7	4.2716305e7	6.8049977e7	8.9198038e7	6.9378204e7	3.3849143e7	6.958862e6	262762.0
1.059053e6	9.32359e6	2.3210432e7	4.27747e7	6.8177324e7	8.9382671e7	6.9503937e7	3.3908136e7	6.970012e6	262247.0
1.06363e6	9.343465e6	2.3270085e7	4.2898349e7	6.8330477e7	8.9627549e7	6.9664872e7	3.3991176e7	6.99033e6	264110.0
1.066469e6	9.359221e6	2.333047e7	4.2989388e7	6.8509842e7	8.9842121e7	6.9841473e7	3.406964e7	7.010517e6	264232.0
1.067594e6	9.379288e6	2.3393109e7	4.3090777e7	6.8646592e7	9.0013061e7	6.9998439e7	3.4141687e7	7.017206e6	265929.0
1.069259e6	9.374325e6	2.34128e7	4.3112146e7	6.8718007e7	9.0102919e7	7.0035836e7	3.4175645e7	7.028898e6	264504.0
1.066673e6	9.362643e6	2.3392356e7	4.3060751e7	6.8630647e7	9.0020274e7	6.999011e7	3.4135179e7	7.02074e6	263485.0
1.059464e6	9.317229e6	2.3311433e7	4.2897508e7	6.8378614e7	8.9655306e7	6.9697544e7	3.4002699e7	6.997267e6	264493.0
1.051691e6	9.232715e6	2.3136312e7	4.2564041e7	6.7848613e7	8.8947688e7	6.9160017e7	3.3738394e7	6.936111e6	261463.0
1.035124e6	9.09716e6	2.2855043e7	4.2005786e7	6.6940525e7	8.7791313e7	6.8248777e7	3.3295444e7	6.850977e6	257889.0
1.010013e6	8.904521e6	2.2391929e7	4.1146665e7	6.5584965e7	8.5985023e7	6.6848864e7	3.2620194e7	6.711968e6	253015.0
974700.0	8.61608e6	2.171348e7	3.989509e7	6.3581587e7	8.3377782e7	6.482495e7	3.1630549e7	6.502716e6	245658.0
927086.0	8.221249e6	2.0752003e7	3.8111503e7	6.0736443e7	7.9623563e7	6.1929527e7	3.019404e7	6.213629e6	234149.0
860955.0	7.658038e6	1.9369622e7	3.5570236e7	5.669863e7	7.4328038e7	5.7792344e7	2.8194812e7	5.796739e6	219304.0
766662.0	6.872148e6	1.7380621e7	3.190209e7	5.0843375e7	6.6644988e7	5.1820637e7	2.5288289e7	5.200599e6	196080.0
