385550.0	747150.0	1.734827e6	3.191289e6	5.084024e6	6.666577e6	5.188368e6	2.535759e6	520560.0	19957.0
140487.0	470031.0	841452.0	1.52251e6	2.426675e6	3.179992e6	2.478396e6	1.206693e6	248783.0	9530.0
703528.0	2.36018e6	4.719223e6	8.661927e6	1.3808115e7	1.8100592e7	1.4073281e7	6.866752e6	1.412535e6	53381.0
950153.0	3.445825e6	7.164824e6	1.2994845e7	2.0699564e7	2.7151592e7	2.111133e7	1.0304743e7	2.1167e6	80157.0
2.164178e6	8.425171e6	1.9609421e7	3.6136986e7	5.7602225e7	7.5543857e7	5.8763753e7	2.8672011e7	5.89835e6	223262.0
595429.0	6.527152e6	1.2754808e7	2.3135621e7	3.6877031e7	4.83575e7	3.7602227e7	1.8355428e7	3.776283e6	142807.0
1.097585e6	1.2264493e7	2.7365757e7	5.0183945e7	7.9993735e7	1.0491327e8	8.1582024e7	3.9813459e7	8.193715e6	309648.0
992267.0	1.1427264e7	2.8739646e7	5.2432821e7	8.3583074e7	1.09642858e8	8.5248805e7	4.1594947e7	8.556426e6	324519.0
1.094592e6	1.2116365e7	3.609166e7	6.7195894e7	1.07080366e8	1.40417362e8	1.09194188e8	5.3285727e7	1.0958403e7	414082.0
45390.0	522282.0	1.511108e6	2.80759e6	4.472568e6	5.873237e6	4.565995e6	2.229417e6	458958.0	17286.0
16733.0	206092.0	608403.0	1.129029e6	1.800944e6	2.362484e6	1.837625e6	897498.0	183827.0	7064.0
5009.0	69704.0	194642.0	356550.0	570602.0	746623.0	580337.0	283664.0	58379.0	2130.0
3935.0	56280.0	180942.0	338688.0	540480.0	708390.0	551514.0	269676.0	55142.0	2026.0
228.0	3067.0	9606.0	17891.0	28507.0	37541.0	28836.0	14073.0	2949.0	97.0
93.0	1183.0	3676.0	6869.0	10728.0	14064.0	11067.0	5363.0	1077.0	40.0
27.0	396.0	1347.0	2376.0	3855.0	5193.0	3988.0	1943.0	393.0	18.0
5.0	97.0	322.0	574.0	840.0	1091.0	903.0	441.0	97.0	6.0
0.0	9.0	33.0	43.0	93.0	120.0	93.0	41.0	7.0	0.0
0.0	5.0	7.0	20.0	25.0	36.0	33.0	12.0	3.0	0.0
0.0	2.0	2.0	3.0	13.0	21.0	9.0	4.0	1.0	0.0
