419.0	4032.0	10931.0	21191.0	35241.0	50974.0	45581.0	26591.0	7000.0	644.0
823.0	7376.0	19556.0	39004.0	64367.0	93701.0	82955.0	48800.0	12902.0	1179.0
1215.0	10234.0	27696.0	53830.0	89979.0	130369.0	116782.0	67695.0	18316.0	1624.0
1624.0	14585.0	39012.0	75971.0	126212.0	182907.0	163267.0	95801.0	25534.0	2329.0
2282.0	21179.0	57637.0	111977.0	185236.0	267939.0	239556.0	140392.0	38002.0	3457.0
3395.0	31940.0	87186.0	169648.0	281279.0	406708.0	364299.0	212263.0	57166.0	5088.0
5183.0	49175.0	135303.0	262200.0	433167.0	629882.0	560886.0	328284.0	88188.0	8045.0
7838.0	76102.0	212214.0	409468.0	679152.0	980548.0	873921.0	511262.0	137239.0	12468.0
11715.0	119977.0	333908.0	643551.0	1.063557e6	1.541738e6	1.373856e6	803498.0	215343.0	19294.0
17625.0	189083.0	525728.0	1.013054e6	1.675852e6	2.428379e6	2.166284e6	1.266075e6	338969.0	30694.0
26717.0	296309.0	825148.0	1.595547e6	2.636238e6	3.82296e6	3.409945e6	1.99094e6	534068.0	48747.0
39395.0	461345.0	1.286413e6	2.493761e6	4.120439e6	5.972041e6	5.325222e6	3.1122e6	834620.0	75763.0
57473.0	708800.0	1.972178e6	3.830511e6	6.316551e6	9.164909e6	8.180592e6	4.77867e6	1.278232e6	115791.0
81734.0	1.053862e6	2.932919e6	5.706447e6	9.416619e6	1.3652212e7	1.2168228e7	7.118175e6	1.906554e6	173323.0
112028.0	1.505317e6	4.185912e6	8.162789e6	1.3474014e7	1.9532514e7	1.7422872e7	1.0185917e7	2.724864e6	247269.0
147820.0	2.049736e6	5.694791e6	1.1133913e7	1.8362015e7	2.6619955e7	2.3745975e7	1.3876977e7	3.718199e6	338051.0
185305.0	2.639507e6	7.341254e6	1.4374439e7	2.3703174e7	3.4378626e7	3.0659527e7	1.7919447e7	4.801686e6	437741.0
221234.0	3.213316e6	8.937508e6	1.7505562e7	2.8866753e7	4.1860481e7	3.7340725e7	2.1827713e7	5.844981e6	532783.0
250774.0	3.670314e6	1.0202197e7	2.0027448e7	3.3021751e7	4.7875916e7	4.2710473e7	2.495598e7	6.687668e6	606938.0
267621.0	3.935174e6	1.0935837e7	2.1463827e7	3.538863e7	5.1311893e7	4.5765093e7	2.6747435e7	7.165051e6	651542.0
266837.0	3.934454e6	1.0929857e7	2.1465693e7	3.5385836e7	5.1325749e7	4.5768273e7	2.675326e7	7.16018e6	651692.0
251863.0	3.668553e6	1.0206599e7	2.001889e7	3.3014368e7	4.7874714e7	4.2707821e7	2.4955047e7	6.685957e6	610084.0
222729.0	3.209449e6	8.930692e6	1.7500773e7	2.8863781e7	4.1864684e7	3.7330113e7	2.1820704e7	5.842653e6	533101.0
185375.0	2.640408e6	7.34386e6	1.4375621e7	2.3694531e7	3.4376402e7	3.0670426e7	1.7921007e7	4.798537e6	436498.0
146397.0	2.046451e6	5.697966e6	1.1131478e7	1.8355867e7	2.6615935e7	2.3752765e7	1.3880715e7	3.719891e6	338905.0
112366.0	1.503264e6	4.184363e6	8.166164e6	1.34699e7	1.9536077e7	1.74289e7	1.0179191e7	2.725583e6	249587.0
81089.0	1.05369e6	2.935077e6	5.701876e6	9.414019e6	1.3654877e7	1.2172486e7	7.121339e6	1.904843e6	173955.0
57307.0	707658.0	1.973191e6	3.829027e6	6.320523e6	9.162343e6	8.176132e6	4.77664e6	1.27729e6	116833.0
39126.0	461433.0	1.289252e6	2.494783e6	4.116838e6	5.975443e6	5.330567e6	3.117091e6	833141.0	76379.0
26395.0	295382.0	824125.0	1.595044e6	2.637276e6	3.822393e6	3.410171e6	1.993088e6	532386.0	48997.0
17692.0	188368.0	525624.0	1.012148e6	1.675106e6	2.428532e6	2.168749e6	1.267357e6	339045.0	30869.0
11719.0	119837.0	333507.0	643250.0	1.062601e6	1.540189e6	1.375006e6	804506.0	215062.0	19662.0
7734.0	76368.0	212509.0	408181.0	675542.0	982229.0	875663.0	512171.0	137005.0	12326.0
5199.0	48834.0	136142.0	262274.0	434568.0	630218.0	561161.0	327650.0	87917.0	7999.0
3404.0	31955.0	87637.0	170053.0	281325.0	406825.0	363320.0	212667.0	57297.0	5196.0
2245.0	21308.0	57375.0	112142.0	185105.0	268408.0	240541.0	139954.0	37582.0	3346.0
1648.0	14607.0	38937.0	76006.0	126220.0	183360.0	163443.0	95368.0	25825.0	2308.0
1126.0	10601.0	27585.0	54256.0	89898.0	130684.0	116637.0	67764.0	18524.0	1622.0
798.0	7348.0	19938.0	38845.0	64138.0	93235.0	83249.0	48659.0	12958.0	1190.0
431.0	3974.0	10781.0	21349.0	35286.0	50866.0	45100.0	26659.0	7203.0	657.0
